Description,Employer,Location,Translation,Multiple,State
ReiseberaterIn Zürich Bahnhofstrasse Pink Cloud (80 - 100% - m/w),DER Touristik Suisse,Zürich,Travel Consultant Zurich Bahnhofstrasse Pink Cloud (80 - 100% - m / f),N,Zurich
ReiseberaterIn Zürich Bellevue (50 - 100% - m/w),DER Touristik Suisse,Zürich,Travel agent Zurich Bellevue (50 - 100% - m / w),N,Zurich
Reiseberaterin Zürich Enge (60 - 100% - m/w),DER Touristik Suisse,Zürich,Travel Consultant Zurich Enge (60 - 100% - m / f),N,Zurich
"ReiseberaterIn Zürich, 80% - 100%",Globetrotter Travel Service AG,Zürich,"Travel Consultant Zurich, 80% - 100%",N,Zurich
"Reiseexperte/in, 70-100%",,Zürich,"Travel Expert / in, 70-100%",N,Zurich
ReiseleiterIn Malediven (100% - m/w),DER Touristik Suisse,Zürich,Rep Maldives (100% - m / w),N,Zurich
ReisespezialistIn Dorado Latin Tours (80 - 100% - m/w),DER Touristik Suisse,Zürich,Travel specialist Dorado Latin Tours (80 - 100% - m / w),N,Zurich
Restaurantleiter (m/w) 100%,Compass Group (Schweiz) AG,Zürich,Restaurant (m / w) 100%,N,Zurich
Restaurantleiter (m/w) 100%,,Zürich,Restaurant (m / w) 100%,N,Zurich
Restaurantleiter/in (100%),Manor AG,Zürich,Restaurant / in (100%),N,Zurich
Sachbearbeiter Payroll w/m (80-100 %),Tempobrain AG,Zürich,Agent Payroll w / m (80-100%),N,Zurich
Sachbearbeiter Personaladministration inkl. Payroll 100% (m/w),Humanis AG,Zürich,Officer Personnel Administration incl. Payroll 100% (w / w),N,Zurich
Sachbearbeiter Arbeitszeugnisse (Muttersprache Deutsch) 80 - 100%,Avenir Group AG,Zürich,Clerk job references (native German) 80-100%,N,Zurich
Sachbearbeiter Arbeitszeugnisse (Muttersprache Französisch) 40 - 60%,Avenir Group AG,Zürich,Clerk job references (native French) 40 - 60%,N,Zurich
Sachbearbeiter/in Salärwesen 100% (Westschweiz),Emil Frey AG,Zürich,Clerk / in salary being 100% (Western Switzerland),N,Zurich
Sachbearbeiter/in Salärwesen 100% (Westschweiz),,Zürich,Clerk / in salary being 100% (Western Switzerland),N,Zurich
Sachbearbeiterin Export / Verkauf - English daily (m/w/d),Optima Personal Stellen für Sprachgewandte,Zürich,Clerk export / sales - English daily (m / w / d),N,Zurich
Sachbearbeiter Personal- und Lohnadministration 100%,"Universal-Job AG, Zürich-KV",Zürich,Officer Human Resources and Compensation Administration 100%,N,Zurich
Sachbearbeiter Verkaufsinnendienst mit Einkaufsaufgaben (m/w),Persigo Luzern AG,Zürich,Agent sales personnel with purchasing tasks (m / w),N,Zurich
Sachbearbeiter Personalwesen mit guten Französischkenntnisse für einen Temporäreinsatz,"Universal-Job AG, Zürich-KV",Zürich,Human Resources Officer with good knowledge of French for a temporary use,N,Zurich
SAFe Product Owner für den Bereich Hypotheken,,Zürich,SAFe Product Owner for the area Mortgages,N,Zurich
"Sales Manager Social Media Solutions (w/m), 80 - 100%",ARGUS DATA INSIGHTS® Schweiz AG,Zürich,"Sales Manager Social Media Solutions (w / m), 80-100%",N,Zurich
Sales Manager Wirtschaftsmedien Print & Digital 100 % (m/w),Admeira AG,Zürich,Sales Manager Business Media Print & Digital 100% (w / w),N,Zurich
"Schulung, Kundensupport und Produktmanagement 60 - 80%",Visionary AG,Zürich,"Training, customer support and product management from 60 to 80%",N,Zurich
Senior Account Manager Global Mobility,PwC,Zürich,Senior Account Manager Global Mobility,N,Zurich
"Senior Analytical Consultant (English, German)",Google Switzerland GmbH,Zürich,"Senior Analytical Consultant (English, German)",N,Zurich
Senior Associate in Internal Risk Management Advisory,PwC,Zürich,Senior Associate in Internal Risk Management Advisory,N,Zurich
Senior Business Consultant (m/w),SalesAhead AG,Zürich,Senior Business Consultant (m / w),N,Zurich
Senior Consultant (m/w/d) Advanced Analytics,,Zürich,Senior Consultant (m / w / d) Advanced Analytics,N,Zurich
"Senior Consultant / Manager IT M&A Consulting, Deals Advisory",PwC,Zürich,"Senior Consultant / Manager IT M & A Consulting, Advisory Deals",N,Zurich
Senior Consultant Analytics MicroStrategy (m/w/d),,Zürich,Senior Consultant Analytics Micro Strategy (m / w / d),N,Zurich
Senior Consultant Financial Services,Synpulse Schweiz AG,Zürich,Senior Consultant Financial Services,N,Zurich
Senior Consultant IBM Cognos BI (m/w/d),,Zürich,Senior Consultant Cognos BI (f / m / d),N,Zurich
Senior Consultant PI/PO (80-100%),emineo AG,Zürich,Senior Consultant PI / PO (80-100%),N,Zurich
Senior Consultant Planning and Analytics (m/w/d),,Zürich,Senior Consultant Planning and Analytics (m / w / d),N,Zurich
Senior Consultant Zahlungsverkehr (m/w/d),PPI Schweiz GmbH,Zürich,Senior Consultant payments (m / w / d),N,Zurich
Senior Digital Strategy Consultant / Project Manager,,Zürich,Senior Digital Strategy Consultant / Project Manager,N,Zurich
"Senior Manager Data Analytics, Automation and Artificial Intelligence in the Financial Services Indu",PwC,Zürich,"Senior Manager Data Analytics, Automation and Artificial Intelligence in the financial services Indu",N,Zurich
Senior Manager Finance Function M&A Financial Services Consulting,PwC,Zürich,Senior Manager Finance Function M & A Financial Services Consulting,N,Zurich
Senior Performance Marketing Manager,CAR FOR YOU AG,Zürich,Senior Performance Marketing Manager,N,Zurich
Senior Process Manager,localsearch (Swisscom Directories AG),Zürich,Senior Process Manager,N,Zurich
Senior Product Manager,localsearch (Swisscom Directories AG),Zürich,Senior Product Manager,N,Zurich
Senior Product Manager Banking 80% bis 100%,Swisscom (Schweiz) AG,Zürich,Senior Product Manager Banking 80% to 100%,N,Zurich
Senior Product Manager Cash Services 80-100%,SIX Group AG,Zürich,Senior Product Manager Cash Services 80-100%,N,Zurich
Senior Product Manager Health 100%,Swisscom (Schweiz) AG,Zürich,Senior Product Manager Health 100%,N,Zurich
Senior Product Propositions Manager - Pricing Risk and Financial Analytics 80-100 %,SIX Group AG,Zürich,Senior Product Propositions Manager - Pricing Risk and Financial Analytics 80-100%,N,Zurich
Senior Produkt Manager,ti&m AG,Zürich,Senior Product Manager,N,Zurich
Senior Produkt Manager,ti&m AG,Zürich,Senior Product Manager,N,Zurich
Senior Project Manager Open Science & Research Data (m/w) (80-100%),SWITCH,Zürich,Senior Project Manager Open Science & Research Data (m / f) (80-100%),N,Zurich
"Senior Sales Manager with a passion for Digital, Customer Experience and Software Development",PwC,Zürich,"Senior Sales Manager with a passion for digital, Customer Experience and Software Development",N,Zurich
Senior Talent Acquisition Officer,ELCA Informatik AG,Zürich,Senior Talent Acquisition Officer,N,Zurich
Senior-Media-PlanerIn,MediaCom AG,Zürich,Senior media planner,N,Zurich
Social Media Manager/in,,Zürich,Social Media Manager / in,N,Zurich
Software-Entwicklerin oder -Entwickler als Junior-Projektleiter/in,Philippe Lebert GmbH,Zürich,Software engineer or developer as a Junior Project Manager / in,N,Zurich
Sourcing Manager,Hitachi Zosen Inova AG,Zürich,sourcing Manager,N,Zurich
Specialist HR Learning and Development (80-100%),ENGIE Services AG,Zürich,Specialist HR Learning and Development (80-100%),N,Zurich
Specialist Market Structure 80-100 %,SIX Group AG,Zürich,Specialist Market Structure 80-100%,N,Zurich
Speditions kaufmann oder Zoll deklarant,Haas & Company AG,Zürich,"businessman freight forwarding, customs deklarant",N,Zurich
SpezialistInnen Payroll / Sozialversicherung 70-100%,Stutz & Partner Personaldienstleistungen,Zürich,Specialists Payroll / social 70-100%,N,Zurich
SportreiseberaterIn Kuoni Sports (100% - m/w),DER Touristik Suisse,Zürich,Sports travel agent Kuoni Sports (100% - m / f),N,Zurich
Stellvertretende/r Geschäftsführer/in,GSI Consultants GmbH,Zürich,Deputy / r Manager / in,N,Zurich
Stellvertretender Regionalleiter für die Region Aarau,localsearch (Swisscom Directories AG),Zürich,Deputy Regional Director for the region Aarau,N,Zurich
Store Manager 100 %,Helvti Diner Betriebs AG,Zürich,Store Manager 100%,N,Zurich
Strategic Assistant to the CEO,,Zürich,Strategic Assistant to the CEO,N,Zurich
"Strategic Partner Manager, Ads Planning and Validation",Google Switzerland GmbH,Zürich,"Strategic Partner Manager, Ads Planning and Validation",N,Zurich
STUIQ sucht dich als Senior Berater/in,STUIQ AG,Zürich,STUIQ looking for you as a senior consultant / in,N,Zurich
Stv. Geschäftsführer / Leiter Catering (m/w),Raclette Stube GmbH,Zürich,Subst. Secretary / Catering (m / w),N,Zurich
Stv. Geschäftsführer/in 100%,Two Spice AG,Zürich,Deputy. Manager / in 100%,N,Zurich
Supply Chain Leader for Service Business,Hitachi Zosen Inova AG,Zürich,Supply Chain Leader for Service Business,N,Zurich
Supply Chain Leader Renewable Gas Business,Hitachi Zosen Inova AG,Zürich,Supply Chain Leader Renewable Gas Business,N,Zurich
SYSTEMGASTRONOMIEFACHFRAU- /MANN Lehrstelle EFZ,Candrian Burger King,Zürich,SYSTEMGASTRONOMIEFACHFRAU- / MAN apprenticeship EFZ,N,Zurich
Talent Acquisition Specialist,ERNI Schweiz AG,Zürich,Talent Acquisition Specialist,N,Zurich
Teamleader Löhne & Sozialversicherung,Stutz & Partner Personaldienstleistungen,Zürich,Team Leader salaries & social security,N,Zurich
Teamleiter/in HR 80-100%,Activ Fitness AG,Zürich,Team Leader / HR in 80-100%,N,Zurich
Teamleiter/in HR 80-100%,Activ Fitness AG,Zürich,Team Leader / HR in 80-100%,N,Zurich
TEAMLEITER/IN LOGISTIK 100%,FELFEL AG,Zürich,TEAM LEADER / LOGISTICS IN 100%,N,Zurich
"Technical Program Manager Intern, Summer 2020",Google Switzerland GmbH,Zürich,"Technical Program Manager Intern, Summer 2020",N,Zurich
"Technical Program Manager, Data Infrastructure and Analysis",Google Switzerland GmbH,Zürich,"Technical Program Manager, Data Infrastructure and Analysis",N,Zurich
"Technischer BIM Berater (m/w/d) mit Schwerpunkt Gebäudetechnik, Zürich",,Zürich,"Technical BIM Consultant (m / w / d) with a focus on building technology, Zurich",N,Zurich
TnT Program Manager (m/f/d),Atos AG,Zürich,TnT Program Manager (m / f / d),N,Zurich
Trainee Kuoni Sports - Ochsner Sport Travel in Zürich (100% - m/w),DER Touristik Suisse,Zürich,Trainee Kuoni Sports - Ochsner Sport Travel in Zurich (100% - m / f),N,Zurich
Trainee Marketing / Marcom 80% (Praktikum ca. 2 Jahre),SAMSUNG ELECTRONICS Switzerland GmbH,Zürich,Trainee Marketing / Marcom 80% (practical about 2 years),N,Zurich
"TRAINEESHIP, 9-12 MONATE IN ZÜRICH",FELFEL AG,Zürich,"Traineeship, 9-12 MONTHS IN ZURICH",N,Zurich
"Traineestelle (mind. 50%, befristet für ein Jahr)",SWITCH,Zürich,"Trainee position (min. 50%, limited for one year)",N,Zurich
Transportdisponent (m/w/d),Genossenschaft Migros Zürich,Zürich,Transport dispatcher (m / w / d),N,Zurich
Transportdisponent (m/w/d),Genossenschaft Migros Zürich,Zürich,Transport dispatcher (m / w / d),N,Zurich
Travel Agent Ticketshop (100% - m/w),DER Touristik Suisse,Zürich,Travel Agent Ticket Shop (100% - m / f),N,Zurich
UX-Designer (w/m/d) 80-100%,Futureworks AG,Zürich,UX-Designer (w / m / d) 80-100%,N,Zurich
Versierter Messe- und Event Transportspezialist - (m/w) 100%,Schenker Schweiz AG,Zürich,Experienced fair and event transport specialist - (m / w) 100%,N,Zurich
Verstärkung für die Sachbearbeitung Import / Export im Stundenlohn (w/m),Dnata Switzerland AG,Zürich,Gain for the clerical import / export in hourly wages (w / m),N,Zurich
Werkstudent/in Marketing & Communications 50%,Angst+Pfister AG,Zürich,Working student / in Marketing & Communications 50%,N,Zurich
Werkstudent/in Marketing & CRM (50-80%),CMS von Erlach Poncet AG,Zürich,Working student / in Marketing & CRM (50-80%),N,Zurich
Wir sind auf der Suche nach mehreren Kurierfahrerinnen und Kurierfahrern für Pakete!,notime (Schweiz) AG,Zürich,We are looking for several courier drivers and couriers for parcels!,N,Zurich
"Wir suchen Sie, als Assistenz der Theaterleitung (80 - 100 %)",Theater Rigiblick,Zürich,We seek the assistance of the theater management (80 - 100%),N,Zurich
Wirtschaftsinformatiker/Consultant im internationalen Umfeld (m/w),Consult & Pepper AG,Zürich,Wirtschaftsinformatiker / Consultant in the international environment (m / f),N,Zurich
Wissenschaftliche Projektleitung (m/w 100%),Ogilvy AG,Zürich,Scientific Project (m / w 100%),N,Zurich
Zoll deklarant 100 %,Kelly Services Zürich-City,Zürich,Customs deklarant 100%,N,Zurich
Grow with IKEA - Das Einstiegsprogramm für zukünftige Führungspersonen bei IKEA (Dietlikon),IKEA AG,Zürich (Dietlikon),Grow with IKEA - The entry-level program for future leaders at IKEA (Dietlikon),N,Zurich
Customer fulfillment order & support Internship (m/f/d) 100%,IKEA AG,Zürich (Spreitenbach),Customer order fulfillment support & Internship (m / f / d) 100%,N,Aargau
Grow with IKEA - Das Einstiegsprogramm für zukünftige Führungspersonen bei IKEA (Spreitenbach),IKEA AG,Zürich (Spreitenbach),Grow with IKEA - The entry-level program for future leaders at IKEA (Spreitenbach),N,Aargau
Customer Experience Manager (m/w/d),Mercuri Urval AG,Zürich Altstetten,Experience Customer Manager (m / f / D),N,Zurich
"Disponent/in im Bereich CompanyMail, Transport & Logistik 80 - 100%",Schweizerische Bundesbahnen SBB,Zürich Altstetten,"Booker / in & Company in the field of mail, transport logistics 80-100%",N,Zurich
"Sachbearbeiter/in Personaladministration inkl. Payroll 100%, ab sofort",Job Solution AG,Zürich Altstetten,"Clerk / in Personnel Administration incl. Payroll 100%, from now",N,Zurich
Business Development Manager (Swiss-Germany),NetGuardians SA,Zurich Area,Business Development Manager (Swiss-Germany),N,Zurich
Global HR Business Partner 80% - 100% (m/w),Impulse-Group GmbH,Zürich City,Global HR Business Partner 80% - 100% (w / w),N,Zurich
Praktikant/in - Rekrutierung & Koordination Volontäre,Zurich Film Festival AG,Zürich Enge,Intern / in - & recruitment coordination Volunteers,N,Zurich
Assistent/in Management Support (80-100%),dnata Switzerland AG,Zürich Flughafen,Assistant / Support in Management (80-100%),N,Zurich
Marketingassistent (w/m) D/E 100 %,Good Work AG,Zürich Nord,Marketing assistant (w / m) D / E 100%,N,Zurich
"PRODUCT MANAGER ""International Goods"" (w/m)",Mooser & Partner AG,Zürich Nord,"PRODUCT MANAGER ""International Goods"" (f / m)",N,Zurich
Mitarbeiter Personaladministration (w/m) 60% befristet für ca. 6 Monate im Zürcher Oberland gesucht!,"Universal-Job AG, Zürich-KV",Zürich Oberland,Staff Personnel Administration (m / f) 60% temporary searched for about 6 months in the Zurich Oberland!,N,Bern
Gebietsmanager/-in Netzbetrieb Telecom 80-100%.,EWZ Elektrizitätswerk Stadt Zürich,Zürich Oerlikon,Area Manager / -in network operation Telecom 80-100%.,N,Zurich
Praktikant/-in Produktentwicklung Energiesystemlösungen 60-100%,EWZ Elektrizitätswerk Stadt Zürich,Zürich Oerlikon,Intern / -in energy product development system solutions from 60 to 100%,N,Zurich
"Praktikant/-in Technologie, Innovation und IT-Architektur 80-100%.",EWZ Elektrizitätswerk Stadt Zürich,Zürich Oerlikon,"Intern / -in technology, innovation and IT architecture 80-100%.",N,Zurich
Lernende Strassentransportfachfrau/-mann.,EWZ Elektrizitätswerk Stadt Zürich,Zürich Werkhof Herdern,Learners Road Transport / -mann.,N,Thurgau
"Küchen Geschäftsführer/in, 100%",Eldora SA,Zürich Zürich,"Kitchens manager / in, 100%",N,Zurich
Marketing Manager/ Growth Hacker,Accounto AG,"Zurich, CH",Marketing Manager / Growth Hacker,N,Zurich
Senior Consultant 100% (m/w),,"Zurich, CH",Senior Consultant 100% (w / w),N,Zurich
Logistikmitarbeiter im Wareneingang (m/w/d),ABB Power Grids Schweiz AG,"Zürich, Oerlikon",Logistics employees in goods receipt (m / w / d),N,Zurich
Director New Product Planning and Competitive Intelligence M/F,,"Zürich, Schlieren",Director of New Product Planning and Competitive Intelligence M / F,N,Zurich
Internship Business Development,,"Zurich, ZH",Internship Business Development,N,Zurich
SAP Ariba - Business Processes Senior Consultant / Expert - Supply Chain Collaboration - Switzerland,SAP (Schweiz) AG,"Zurich, ZH",SAP Ariba - Business Processes Senior Consultant / Expert - Supply Chain Collaboration - Switzerland,N,Zurich
"IT Performance Consultant (Experienced, Leads & Seniors)",Altersis Performance AG,"Zürich, ZH","IT Performance Consultant (Experienced, Leads & Seniors)",N,Zurich
Junior Technical Program Manager (f/m/d),MIACAR AG,"Zürich, ZH",Junior Technical Program Manager (f / m / d),N,Zurich
Product Manager (f/m/d),MIACAR AG,"Zürich, ZH",Product Manager (f / m / d),N,Zurich
(Senior) Consultant für Enterprise Architecture Management (Alfabet) - Zürich,,"Zürich, ZH, CH, 8050",(Senior) Consultant Architecture for Enterprise Management (alphabet) - Zurich,N,Zurich
"Performance Consultant (Experienced, Lead or Senior)",Altersis Performance AG,"Zurich, Zürich","Performance Consultant (Experienced, Lead or Senior)",N,Zurich
"Distribution Purchase Point Business Travel (50-100%, all genders, limited for 12 months)",Swiss International Air Lines AG,Zürich/Kloten,"Distribution Purchase Point Business Travel (50-100%, all genders, limited for 12 months)",N,Zurich
"Internship Business Development & Analytics, Network Management (limited 6 months, 100%, all genders)",Swiss International Air Lines AG,Zürich/Kloten,"Internship Business Development & Analytics, Network Management (limited 6 months, 100% of all genders)",N,Zurich
"Internship in Brand Management & Corporate Design (limited 6 months, 100%, all genders)",Swiss International Air Lines AG,Zürich/Kloten,"Internship in Brand Management & Corporate Design (limited 6 months, 100% of all genders)",N,Zurich
"Internship in E-Commerce Performance Marketing and Ancillary Online Sales (limited 6 months, 100%, all genders)",Swiss International Air Lines AG,Zürich/Kloten,"Internship in e-commerce performance marketing and Ancillary Online Sales (limited 6 months, a 100%, all genders)",N,Zurich
"Internship in Revenue Management/Pricing (limited 6 months, 100%, all genders)",Swiss International Air Lines AG,Zürich/Kloten,"Internship in Revenue Management / Pricing (limited 6 months, 100% of all genders)",N,Zurich
"Revenue Steering & Pricing Analyst Edelweiss (100%, all genders)",Swiss International Air Lines AG,Zürich/Kloten,"Revenue Steering & Pricing Analyst Edelweiss (100%, all genders)",N,Zurich
"Technical Safety Analyst Quality Assurance (100%, all genders)",Swiss International Air Lines AG,Zürich/Kloten,"Technical Safety Quality Assurance Analyst (100%, all genders)",N,Zurich
Chief Steward,,Zurich-Airport,Chief Steward,N,Zurich
Lehrstelle Restaurantfachfrau/mann EFZ,,Zurich-Airport,Apprenticeship Restaurantfachfrau / man EFZ,N,Zurich
Leiterin Health & Safety (m/w),ISS Schweiz AG,Zürich-Altstetten,Head of Health & Safety (m / f),N,Zurich
Sourcing Specialist - IT Outsourcing & Offshoring (80% - 100%),Chain IQ Group AG,Zürich-Altstetten,Sourcing Specialist - IT outsourcing and offshoring (80% - 100%),N,Zurich
Team-Assistenz Administration & Projektmitarbeit 100%,DELIGO AG,Zürich-City,Team Assistant Administration & Project work 100%,N,Zurich
Agent VIP Service auf Abruf im Stundenlohn (m/w),Flughafen Zürich AG,Zürich-Flughafen,Agent VIP service on demand by the hour (m / f),N,Zurich
Befrager für Umfragen am Flughafen Zürich (m/w) (auf Abruf),Flughafen Zürich AG,Zürich-Flughafen,Interviewer for surveys at Zurich Airport (m / f) (on call),N,Zurich
Lernende Mediamatiker/in EFZ,Flughafen Zürich AG,Zürich-Flughafen,Learning computer technicians / EFZ,N,Zurich
Speditions kaufmann Luftfracht 50 %,M+R Spedag Group AG,Zürich-Flughafen,Freight forwarding merchant cargo 50%,N,Zurich
Sachbearbeiter Einkauf 60% (w/m/d)- befristet,Asanti AG Personaldienstleistungen,Zürich-Stadt,Agent Shopping 60% (w / m / d) - temporary,N,Zurich
