Currency,Pricing,Number of rooms,Appt Size,Address,Place,Kanton,Region,Language,Secondary
CHF,340,1,27,"Bruggmättli 202, 5274 Mettau",Mettau,Aargau,Middle-North,German,None
CHF,340,1,27,"Bruggmättli 202, 5274 Mettau",Mettau,Aargau,Middle-North,German,None
CHF,1410,2,81,"Soleweg 11 / 13, 4313 Möhlin",Möhlin,Aargau,Middle-North,German,None
CHF,1410,2,81,"Soleweg 11 / 13, 4313 Möhlin",Möhlin,Aargau,Middle-North,German,None
CHF,865,2,0,"Juraweg 5, 5037 Muhen",Muhen,Aargau,Middle-North,German,None
CHF,950,1,23,"Hauptstrasse 91, 5037 Muhen",Muhen,Aargau,Middle-North,German,None
CHF,865,2,0,"Juraweg 5, 5037 Muhen",Muhen,Aargau,Middle-North,German,None
CHF,950,1,23,"Hauptstrasse 91, 5037 Muhen",Muhen,Aargau,Middle-North,German,None
CHF,750,1,43,"Mülirain 1, 5243 Mülligen",Mülligen,Aargau,Middle-North,German,None
CHF,1100,2,50,"Hauptstrasse 42, 5243 Mülligen",Mülligen,Aargau,Middle-North,German,None
CHF,750,1,43,"Mülirain 1, 5243 Mülligen",Mülligen,Aargau,Middle-North,German,None
CHF,1100,2,50,"Hauptstrasse 42, 5243 Mülligen",Mülligen,Aargau,Middle-North,German,None
CHF,350,1,0,"Hauptstr. 36, 4322 Mumpf",Mumpf,Aargau,Middle-North,German,None
CHF,350,1,0,"Hauptstr. 36, 4322 Mumpf",Mumpf,Aargau,Middle-North,German,None
CHF,1400,1,0,"Fahrackerstrasse 4, 4853 Murgenthal",Murgenthal,Aargau,Middle-North,German,None
CHF,1400,1,0,"Fahrackerstrasse 4, 4853 Murgenthal",Murgenthal,Aargau,Middle-North,German,None
CHF,890,1.5,33,"Sandstrasse, 5432 Neuenhof",Neuenhof,Aargau,Middle-North,German,None
CHF,1190,2,50,"Rehweg 5, 5432 Neuenhof",Neuenhof,Aargau,Middle-North,German,None
CHF,1190,1,40,"Lägernblick 18, 5432 Neuenhof",Neuenhof,Aargau,Middle-North,German,None
CHF,1430,2,57,"Webermühle 33, 5432 Neuenhof",Neuenhof,Aargau,Middle-North,German,None
CHF,890,1.5,33,"Sandstrasse, 5432 Neuenhof",Neuenhof,Aargau,Middle-North,German,None
CHF,1190,2,50,"Rehweg 5, 5432 Neuenhof",Neuenhof,Aargau,Middle-North,German,None
CHF,1190,1,40,"Lägernblick 18, 5432 Neuenhof",Neuenhof,Aargau,Middle-North,German,None
CHF,1430,2,57,"Webermühle 33, 5432 Neuenhof",Neuenhof,Aargau,Middle-North,German,None
CHF,650,1,0,"Hauptstrasse 18, 5702 Niederlenz",Niederlenz,Aargau,Middle-North,German,None
CHF,1170,2,40,"Hauptstrasse 40, 5702 Niederlenz",Niederlenz,Aargau,Middle-North,German,None
CHF,1200,2,40,"Hauptstrasse 40, 5702 Niederlenz",Niederlenz,Aargau,Middle-North,German,None
CHF,650,1,0,"Hauptstrasse 18, 5702 Niederlenz",Niederlenz,Aargau,Middle-North,German,None
CHF,1170,2,40,"Hauptstrasse 40, 5702 Niederlenz",Niederlenz,Aargau,Middle-North,German,None
CHF,1200,2,40,"Hauptstrasse 40, 5702 Niederlenz",Niederlenz,Aargau,Middle-North,German,None
CHF,660,1,0,"Untere Holzstrasse 26, 5036 Oberentfelden",Oberentfelden,Aargau,Middle-North,German,None
CHF,1290,1.5,0,"Köllikerstrasse 25, 5036 Oberentfelden",Oberentfelden,Aargau,Middle-North,German,None
CHF,660,1,0,"Untere Holzstrasse 26, 5036 Oberentfelden",Oberentfelden,Aargau,Middle-North,German,None
CHF,1290,1.5,0,"Köllikerstrasse 25, 5036 Oberentfelden",Oberentfelden,Aargau,Middle-North,German,None
CHF,490,1,0,"Hauptstrasse 7, 5727 Oberkulm",Oberkulm,Aargau,Middle-North,German,None
CHF,890,1.5,0,"Hauptstrasse 7, 5727 Oberkulm",Oberkulm,Aargau,Middle-North,German,None
CHF,1150,2,0,"Hauptstrasse 7, 5727 Oberkulm",Oberkulm,Aargau,Middle-North,German,None
CHF,490,1,0,"Hauptstrasse 7, 5727 Oberkulm",Oberkulm,Aargau,Middle-North,German,None
CHF,890,1.5,0,"Hauptstrasse 7, 5727 Oberkulm",Oberkulm,Aargau,Middle-North,German,None
CHF,1150,2,0,"Hauptstrasse 7, 5727 Oberkulm",Oberkulm,Aargau,Middle-North,German,None
CHF,1190,1.5,50,"Loonstrasse 29, 5452 Oberrohrdorf",Oberrohrdorf,Aargau,Middle-North,German,None
CHF,1190,1.5,50,"Loonstrasse 29, 5452 Oberrohrdorf",Oberrohrdorf,Aargau,Middle-North,German,None
CHF,700,1,23,"Dorfstr. 61, 8966 Oberwil-Lieli",Oberwil-Lieli,Aargau,Middle-North,German,None
CHF,1200,1.5,0,"Rainstrasse 4, 8966 Oberwil-Lieli",Oberwil-Lieli,Aargau,Middle-North,German,None
CHF,700,1,23,"Dorfstr. 61, 8966 Oberwil-Lieli",Oberwil-Lieli,Aargau,Middle-North,German,None
CHF,1200,1.5,0,"Rainstrasse 4, 8966 Oberwil-Lieli",Oberwil-Lieli,Aargau,Middle-North,German,None
CHF,600,1,10,"Mitteldorfstrasse 4, 5072 Oeschgen",Oeschgen,Aargau,Middle-North,German,None
CHF,600,1,10,"Mitteldorfstrasse 4, 5072 Oeschgen",Oeschgen,Aargau,Middle-North,German,None
CHF,680,1,25,"Döbeligut 4, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,685,1,17,"Südstrasse 8, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,840,2,0,"Grünau 9, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,950,2,54,"Suedstrasse 4, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,960,2,60,"Winkelstrasse 5, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,680,1,25,"Döbeligut 4, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,685,1,17,"Südstrasse 8, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,840,2,0,"Grünau 9, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,950,2,54,"Suedstrasse 4, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,960,2,60,"Winkelstrasse 5, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,995,2,56,"Wirtshüslistrasse 16, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,1000,2,0,"Nordstrasse 3, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,1224,2,0,"Flurstrasse 3, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,1590,2,81,"Zofingerstrasse 18 o, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,995,2,56,"Wirtshüslistrasse 16, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,1000,2,0,"Nordstrasse 3, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,1224,2,0,"Flurstrasse 3, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,1590,2,81,"Zofingerstrasse 18 o, 4665 Oftringen",Oftringen,Aargau,Middle-North,German,None
CHF,1220,2,46,"Lenzburgstr. 14, 5504 Othmarsingen",Othmarsingen,Aargau,Middle-North,German,None
CHF,1220,2,46,"Lenzburgstr. 14, 5504 Othmarsingen",Othmarsingen,Aargau,Middle-North,German,None
CHF,990,2,51,"Hintertrottenstrasse 19, 5236 Remigen",Remigen,Aargau,Middle-North,German,None
CHF,990,2,51,"Hintertrottenstrasse 19, 5236 Remigen",Remigen,Aargau,Middle-North,German,None
CHF,1035,2,50,"Säckingerstrasse 17, 4310 Rheinfelden",Rheinfelden,Aargau,Middle-North,German,None
CHF,1035,2,50,"Säckingerstrasse 17, 4310 Rheinfelden",Rheinfelden,Aargau,Middle-North,German,None
CHF,1000,2,60,"Hauptstrasse 14, 5323 Rietheim",Rietheim,Aargau,Middle-North,German,None
CHF,730,1.5,0,"Unterdorf 1, 5323 Rietheim",Rietheim,Aargau,Middle-North,German,None
CHF,730,1.5,0,"Unterdorf 1, 5323 Rietheim",Rietheim,Aargau,Middle-North,German,None
CHF,1140,2,0,"Oberdorfstrasse 4, 5223 Riniken",Riniken,Aargau,Middle-North,German,None
CHF,1140,2,0,"Oberdorfstrasse 4, 5223 Riniken",Riniken,Aargau,Middle-North,German,None
CHF,2050,1,107,"Hauptstrasse 35, 5032 Aarau Rohr",Rohr,Aargau,Middle-North,German,None
CHF,2050,1,107,"Hauptstrasse 35, 5032 Aarau Rohr",Rohr,Aargau,Middle-North,German,None
CHF,698,1,26,"Bahnhofstrasse 16 b, 4852 Rothrist",Rothrist,Aargau,Middle-North,German,None
CHF,698,1,26,"Bahnhofstrasse 16 b, 4852 Rothrist",Rothrist,Aargau,Middle-North,German,None
CHF,946,2,48,"Bachweg 7-19, 4852 Rothrist",Rothrist,Aargau,Middle-North,German,None
CHF,970,2,49,"Galliweg 16 a, 4852 Rothrist",Rothrist,Aargau,Middle-North,German,None
CHF,2275,1,185,"Neue Aarburgerstrasse 20, 4852 Rothrist",Rothrist,Aargau,Middle-North,German,None
CHF,2525,1,218,"Neue Aarburgerstrasse 20, 4852 Rothrist",Rothrist,Aargau,Middle-North,German,None
CHF,946,2,48,"Bachweg 7-19, 4852 Rothrist",Rothrist,Aargau,Middle-North,German,None
CHF,970,2,49,"Galliweg 16 a, 4852 Rothrist",Rothrist,Aargau,Middle-North,German,None
CHF,2275,1,185,"Neue Aarburgerstrasse 20, 4852 Rothrist",Rothrist,Aargau,Middle-North,German,None
CHF,2525,1,218,"Neue Aarburgerstrasse 20, 4852 Rothrist",Rothrist,Aargau,Middle-North,German,None
CHF,765,1.5,0,"Hauptstr. 12, 8919 Rottenschwil",Rottenschwil,Aargau,Middle-North,German,None
CHF,1490,2,56,"Hausmatten 6, 8919 Rottenschwil",Rottenschwil,Aargau,Middle-North,German,None
CHF,765,1.5,0,"Hauptstr. 12, 8919 Rottenschwil",Rottenschwil,Aargau,Middle-North,German,None
CHF,1490,2,56,"Hausmatten 6, 8919 Rottenschwil",Rottenschwil,Aargau,Middle-North,German,None
CHF,1250,1.5,0,"Gwindenstrasse 24, 8964 Rudolfstetten",Rudolfstetten,Aargau,Middle-North,German,None
CHF,1250,1.5,0,"Gwindenstrasse 24, 8964 Rudolfstetten",Rudolfstetten,Aargau,Middle-North,German,None
CHF,870,1,30,"Steinstrasse 18, 5406 Rütihof",Rütihof,Aargau,Middle-North,German,None
CHF,870,1,30,"Steinstrasse 18, 5406 Rütihof",Rütihof,Aargau,Middle-North,German,None
CHF,990,1,0,"Striegelstrasse 21, 5745 Safenwil",Safenwil,Aargau,Middle-North,German,None
CHF,990,1,0,"Striegelstrasse 21, 5745 Safenwil",Safenwil,Aargau,Middle-North,German,None
CHF,1190,1.5,44,"Wächterweg 6, 5707 Seengen",Seengen,Aargau,Middle-North,German,None
CHF,1190,1.5,44,"Wächterweg 6, 5707 Seengen",Seengen,Aargau,Middle-North,German,None
CHF,2500,2,200,5703 Seon,Seon,Aargau,Middle-North,German,None
CHF,2500,2,200,5703 Seon,Seon,Aargau,Middle-North,German,None
CHF,615,1,26,"Shopping-Center 7, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,800,1.5,30,"Baumgartenstr. 2, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1070,1.5,55,"Poststrasse 143, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1245,2,44,"Poststrasse 100, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1250,2,56,"Bahnhofstr. 95, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1290,2,0,"Poststrasse 74, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,615,1,26,"Shopping-Center 7, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,800,1.5,30,"Baumgartenstr. 2, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1070,1.5,55,"Poststrasse 143, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1245,2,44,"Poststrasse 100, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1250,2,56,"Bahnhofstr. 95, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1290,2,0,"Poststrasse 74, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1500,2,77,"Shopping-Center 11/13, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1610,1.5,0,"Dorfstrasse 80, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1680,1.5,0,"Dorfstrasse 80, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1845,2,96,"Shopping-Center 11/13, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1500,2,77,"Shopping-Center 11/13, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1610,1.5,0,"Dorfstrasse 80, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1680,1.5,0,"Dorfstrasse 80, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,1845,2,96,"Shopping-Center 11/13, 8957 Spreitenbach",Spreitenbach,Aargau,Middle-North,German,None
CHF,600,1,15,"Zofingerstrasse 9, 4802 Strengelbach",Strengelbach,Aargau,Middle-North,German,None
CHF,750,1,30,"Hirschenmattweg 5, 4802 Strengelbach",Strengelbach,Aargau,Middle-North,German,None
CHF,840,1,29,"Mattenweg 21, 4802 Strengelbach",Strengelbach,Aargau,Middle-North,German,None
CHF,890,1,17,"Streumattweg 6, 4802 Strengelbach",Strengelbach,Aargau,Middle-North,German,None
CHF,900,2,31,"Hardmattengut 1, 4802 Strengelbach",Strengelbach,Aargau,Middle-North,German,None
CHF,930,2,46,"Streumattweg 11, 4802 Strengelbach",Strengelbach,Aargau,Middle-North,German,None
CHF,920,1.5,30,"Frohdörfli 28, 5034 Suhr",Suhr,Aargau,Middle-North,German,None
CHF,1050,2,47,"Frohdörfli 20, 5034 Suhr",Suhr,Aargau,Middle-North,German,None
CHF,1100,2,50,"Tramstr. 105, 5034 Suhr",Suhr,Aargau,Middle-North,German,None
CHF,1100,2,50,"Tramstr. 105, 5034 Suhr",Suhr,Aargau,Middle-North,German,None
CHF,1130,2,63,"Helgenfeld 47, 5034 Suhr",Suhr,Aargau,Middle-North,German,None
CHF,1240,2,48,"Hasenweg 12, 5034 Suhr",Suhr,Aargau,Middle-North,German,None
CHF,1250,2,0,"Hübeliackerweg 2, 5034 Suhr",Suhr,Aargau,Middle-North,German,None
CHF,1100,2,50,"Tramstr. 105, 5034 Suhr",Suhr,Aargau,Middle-North,German,None
CHF,1130,2,63,"Helgenfeld 47, 5034 Suhr",Suhr,Aargau,Middle-North,German,None
CHF,1240,2,48,"Hasenweg 12, 5034 Suhr",Suhr,Aargau,Middle-North,German,None
CHF,1250,2,0,"Hübeliackerweg 2, 5034 Suhr",Suhr,Aargau,Middle-North,German,None
CHF,1090,2,45,"Dorfbachweg 24, 5035 Unterentfelden",Unterentfelden,Aargau,Middle-North,German,None
CHF,1090,2,45,"Dorfbachweg 24, 5035 Unterentfelden",Unterentfelden,Aargau,Middle-North,German,None
CHF,910,2,0,"Bauhaldenstrasse 17, 5417 Untersiggenthal",Untersiggenthal,Aargau,Middle-North,German,None
CHF,1100,2,0,"Hölzlistrasse 12a, 5417 Untersiggenthal",Untersiggenthal,Aargau,Middle-North,German,None
CHF,910,2,0,"Bauhaldenstrasse 17, 5417 Untersiggenthal",Untersiggenthal,Aargau,Middle-North,German,None
CHF,1100,2,0,"Hölzlistrasse 12a, 5417 Untersiggenthal",Untersiggenthal,Aargau,Middle-North,German,None
CHF,1400,2,0,"Schützenhausstrasse 29, 5612 Villmergen",Villmergen,Aargau,Middle-North,German,None
CHF,1220,1.5,38,"Mitteldorfstrasse 4, 5612 Villmergen",Villmergen,Aargau,Middle-North,German,None
CHF,1220,1.5,38,"Schützenhausstrasse 29, 5612 Villmergen",Villmergen,Aargau,Middle-North,German,None
CHF,1380,2,0,"Mitteldorfstrasse 4, 5612 Villmergen",Villmergen,Aargau,Middle-North,German,None
CHF,950,1.5,40,"Kindergartenstrasse 13, 5622 Waltenschwil",Waltenschwil,Aargau,Middle-North,German,None
CHF,950,1.5,40,"Kindergartenstrasse 13, 5622 Waltenschwil",Waltenschwil,Aargau,Middle-North,German,None
CHF,590,1,0,"Zentralstrasse 135, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,795,1,0,"Zentrum, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,990,1,0,"Mattenstrasse 29, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,1170,2,0,"Zehntenhofstrasse 6, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,1210,2,0,"Seminarstrasse 71, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,1250,2,0,"Landstrasse 116, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,590,1,0,"Zentralstrasse 135, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,795,1,0,"Zentrum, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,990,1,0,"Mattenstrasse 29, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,1170,2,0,"Zehntenhofstrasse 6, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,1210,2,0,"Seminarstrasse 71, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,1250,2,0,"Landstrasse 116, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,1380,2,47,"ZENTRALSTRASSE 66, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,1380,2,47,"Fliederstrasse 17, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,1390,2,0,"ZENTRALSTRASSE 66, 5430 Wettingen",Wettingen,Aargau,Middle-North,German,None
CHF,1390,2,0,"Bellikonerstrasse 219, 8967 Widen",Widen,Aargau,Middle-North,German,None
CHF,925,1.5,32,"Waidstrasse 15, 8967 Widen",Widen,Aargau,Middle-North,German,None
CHF,925,1.5,32,"Bellikonerstrasse 219, 8967 Widen",Widen,Aargau,Middle-North,German,None
CHF,1020,1.5,35,"Waidstrasse 15, 8967 Widen",Widen,Aargau,Middle-North,German,None
CHF,910,2,0,"Reutenenstrasse 12, 5210 Windisch",Windisch,Aargau,Middle-North,German,None
CHF,500,1,14,"Kestenbergstrasse 20, 5210 Windisch",Windisch,Aargau,Middle-North,German,None
CHF,1020,1,30,"Am Rain 31, 5210 Windisch",Windisch,Aargau,Middle-North,German,None
CHF,1270,2,47,"Chapfstrasse 4, 5210 Windisch",Windisch,Aargau,Middle-North,German,None
CHF,1320,2,56,"Ländestrasse 18, 5210 Windisch",Windisch,Aargau,Middle-North,German,None
CHF,500,1,14,"Reutenenstrasse 12, 5210 Windisch",Windisch,Aargau,Middle-North,German,None
CHF,1020,1,30,"Kestenbergstrasse 20, 5210 Windisch",Windisch,Aargau,Middle-North,German,None
CHF,1270,2,47,"Am Rain 31, 5210 Windisch",Windisch,Aargau,Middle-North,German,None
CHF,1320,2,56,"Chapfstrasse 4, 5210 Windisch",Windisch,Aargau,Middle-North,German,None
CHF,1380,2,70,"Ländestrasse 18, 5210 Windisch",Windisch,Aargau,Middle-North,German,None
CHF,640,1,27,"Gotthelfstrasse 7, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,900,1,34,"Mühlemattstrasse 8, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,944,1.5,32,"Meienweg 8, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,1050,2,0,"Engelgasse 10, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,1110,2,0,"Zelglistrasse 10, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,1290,2,84,"Pfistergasse 15, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,1330,2,57,"Gerbergasse 2, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,1460,1,100,"Junkerbifangstrasse 18, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,1630,1,117,"Junkerbifangstrasse 18, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,640,1,27,"Gotthelfstrasse 7, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,900,1,34,"Mühlemattstrasse 8, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,944,1.5,32,"Meienweg 8, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,1050,2,0,"Engelgasse 10, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,1110,2,0,"Zelglistrasse 10, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,1290,2,84,"Pfistergasse 15, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,1330,2,57,"Gerbergasse 2, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,1460,1,100,"Junkerbifangstrasse 18, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,1630,1,117,"Junkerbifangstrasse 18, 4800 Zofingen",Zofingen,Aargau,Middle-North,German,None
CHF,1303,2,0,"Maihölzlistrasse 5, 5621 Zufikon",Zufikon,Aargau,Middle-North,German,None
CHF,1303,2,0,"Maihölzlistrasse 5, 5621 Zufikon",Zufikon,Aargau,Middle-North,German,None
CHF,850,1.5,51,"Alte Unterrainstrasse 25, 9050 Appenzell",Appenzell,Appenzell Innerrhoden,East,German,None
CHF,1080,2,41,"Ronis 5, 9050 Appenzell",Appenzell,Appenzell Innerrhoden,East,German,None
CHF,850,1.5,51,"Alte Unterrainstrasse 25, 9050 Appenzell",Appenzell,Appenzell Innerrhoden,East,German,None
CHF,1080,2,41,"Ronis 5, 9050 Appenzell",Appenzell,Appenzell Innerrhoden,East,German,None
CHF,1900,1,37,"Gerbergasse 40, 4001 Basel",Basel,Basel,Middle-North,German,None
CHF,2100,1,35,"Rümelinsplatz 1, 4001 Basel",Basel,Basel,Middle-North,German,None
CHF,2350,1,45,"Rümelinsplatz 1, 4001 Basel",Basel,Basel,Middle-North,German,None
CHF,2700,1.5,50,"Rümelinsplatz 1, 4001 Basel",Basel,Basel,Middle-North,German,None
CHF,3300,2,61,"Rümelinsplatz 1, 4001 Basel",Basel,Basel,Middle-North,German,None
CHF,700,1,18,"Spalenberg 34, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,770,1,32,"Feierabendstrasse 59, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,900,1,31,"Hirschgässlein 40, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,915,1,33,"Holbeinstrasse 19, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,940,1,25,"Imbergässlein 1, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1900,1,37,"Gerbergasse 40, 4001 Basel",Basel,Basel,Middle-North,German,None
CHF,2100,1,35,"Rümelinsplatz 1, 4001 Basel",Basel,Basel,Middle-North,German,None
CHF,2350,1,45,"Rümelinsplatz 1, 4001 Basel",Basel,Basel,Middle-North,German,None
CHF,2700,1.5,50,"Rümelinsplatz 1, 4001 Basel",Basel,Basel,Middle-North,German,None
CHF,3300,2,61,"Rümelinsplatz 1, 4001 Basel",Basel,Basel,Middle-North,German,None
CHF,700,1,18,"Spalenberg 34, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,770,1,32,"Feierabendstrasse 59, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,900,1,31,"Hirschgässlein 40, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,915,1,33,"Holbeinstrasse 19, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,940,1,25,"Imbergässlein 1, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1113,1,30,"Spalentorweg 2, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1165,2,65,"Spalentorweg 8 (Vorderhaus A), 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1230,2,53,"Holbeinstrasse 20, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1340,2,55,"Freie Strasse 95, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1450,2,43,"Wallstrasse 11, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1470,2,53,"Austrasse 54, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1490,2,60,"Kohlenberg 5, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1490,1.5,55,"Steinenvorstadt 36, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1550,1,60,"Elisabethenstrasse 39, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1600,2,51,"Gerbergässlein 14, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1670,2,68,"Steinenvorstadt 71, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1750,2,50,"Steinengraben 12, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1780,2,52,"Leonhardsgraben 43, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1890,2,63,"Schützenmattstrasse 40, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,2028,1,65,"Eulerstrasse 82, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,2150,2,82,"Eisengasse 15, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,2650,2,130,"Aeschengraben 18, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,3110,2,90,"St. Alban-Anlage 21, 4052 Basel",Basel,Basel,Middle-North,German,None
CHF,385,1,18,"Eptingerstrasse 15, 4052 Basel",Basel,Basel,Middle-North,German,None
CHF,1113,1,30,"Schützenmattstrasse 40, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1165,2,65,"Spalentorweg 2, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1230,2,53,"Spalentorweg 8 (Vorderhaus A), 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1340,2,55,"Holbeinstrasse 20, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1450,2,43,"Freie Strasse 95, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1470,2,53,"Wallstrasse 11, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1490,2,60,"Austrasse 54, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1490,1.5,55,"Kohlenberg 5, 4051 Basel",Basel,Basel,Middle-North,German,None
CHF,1550,1,60,"Steinenvorstadt 36, 4051 Basel",Basel,Basel,Middle-North,German,None
